# Title: Southern Hemisphere Land and Ocean Average Temperature Anomalies
# Units: Degrees Celsius
# Missing: -999
# Base Period: 1901-2000
Date,Anomaly
193712,-0.12
193801,-0.13
193802,-0.12
193803,-0.05
193804,-0.19
193805,-0.16
193806,-0.30
193807,-0.03
193808,-0.13
193809,-0.08
193810,0.00
193811,-0.11
193812,-0.11
193901,-0.03
193902,-0.05
193903,-0.16
193904,-0.06
193905,-0.01
193906,-0.01
193907,0.02
193908,0.05
193909,-0.19
193910,-0.14
193911,-0.05
193912,0.15
194001,0.16
194002,0.08
194003,0.13
194004,0.19
194005,0.09
194006,0.02
194007,0.01
194008,0.01
194009,-0.01
194010,0.06
194011,0.08
194012,0.31
194101,0.15
194102,0.19
194103,0.13
194104,0.38
194105,0.19
194106,0.14
194107,0.17
194108,0.22
194109,0.10
194110,0.17
194111,0.30
194112,0.25
194201,0.19
194202,0.10
194203,0.10
194204,0.16
194205,0.05
194206,0.09
194207,-0.04
194208,0.12
194209,0.01
194210,-0.18
194211,-0.01
194212,-0.08
194301,0.13
194302,-0.04
194303,-0.03
194304,-0.10
194305,-0.17
194306,-0.11
194307,0.18
194308,-0.03
194309,-0.05
194310,-0.02
194311,0.03
194312,0.08
194401,0.09
194402,0.11
194403,0.22
194404,0.15
194405,0.26
194406,0.23
194407,0.12
194408,0.16
194409,0.28
194410,0.09
194411,0.18
194412,0.14
194501,0.13
194502,0.10
194503,0.07
194504,0.22
194505,0.13
194506,0.11
194507,0.10
194508,0.34
194509,0.23
194510,0.01
194511,0.14
194512,0.10
194601,0.05
194602,0.02
194603,-0.14
194604,-0.22
194605,-0.06
194606,-0.22
194607,-0.19
194608,-0.24
194609,-0.07
194610,-0.13
194611,-0.04
194612,-0.06
194701,0.01
194702,-0.05
194703,-0.19
194704,-0.04
194705,-0.03
194706,0.09
194707,0.03
194708,-0.08
194709,-0.18
194710,-0.25
194711,-0.15
194712,-0.18
194801,-0.15
194802,-0.04
194803,-0.17
194804,-0.07
194805,0.03
