year,month,north_co2_anomaly,norm_north_co2,south_co2_anomaly,norm_south_co2,msl_mm_north,msl_mm_south,norm_msl_north,norm_msl_south,north_land_ocean_anomaly,south_land_ocean_anomaly,north_land_anomaly,south_land_anomaly,norm_north_land_ocean,norm_south_land_ocean,norm_north_land,norm_south_land
2019,10,6.840881036768222,0.7011792692425386,1.7629945909925806,0.8391936232386765,85.99511044319027,82.7746113090679,0.8210050581298532,0.812058344057947,1.36,0.69,1.83,1.36,0.6854460093896714,0.5858585858585857,0.6207865168539327,0.6532507739938082
2019,11,8.299745490713503,0.8114775036264117,1.7500147664937995,0.8343421110143544,86.68683316389095,82.70429041170836,0.8275780389744339,0.8114090521822259,1.26,0.71,1.65,1.28,0.6384976525821596,0.606060606060606,0.5702247191011236,0.628482972136223
2019,12,9.900999081153104,0.932541145521788,1.756307277242387,0.8366940837102347,86.2140991117723,83.23463621344487,0.823085961764639,0.8163058784930409,1.45,0.8,2.22,1.35,0.7276995305164319,0.6969696969696969,0.7303370786516855,0.65015479876161
2020,1,9.028314264931774,0.8665613390068521,1.6790611060013094,0.8078215250640552,88.05870055413482,79.05271327249675,0.8406139821457725,0.7776930522578113,1.58,0.75,2.45,0.9,0.7887323943661972,0.6464646464646464,0.7949438202247192,0.5108359133126936
2020,2,7.4648596890812176,0.748355512009458,1.4076339375045337,0.7063692884718789,90.35482825776324,78.47262999377739,0.8624325562087624,0.772336986361945,1.68,0.75,2.76,0.91,0.8356807511737089,0.6464646464646464,0.8820224719101124,0.5139318885448917
2020,3,7.418279752365104,0.7448338107550299,1.4817858630466554,0.7340853005996557,86.93634378252389,80.54191146541187,0.8299489723957513,0.7914432221831836,1.55,0.73,2.44,0.68,0.7746478873239437,0.6262626262626262,0.7921348314606742,0.4427244582043344
2020,4,5.765794875747565,0.619896799818849,1.388198302687509,0.6991047665277562,88.4700726712022,80.72344030999537,0.8445229777079533,0.79311932713097,1.43,0.85,2.11,1.33,0.7183098591549296,0.7474747474747474,0.6994382022471911,0.6439628482972137
2020,5,4.9284403902993805,0.5565881620296557,1.6088411492580383,0.7815751780072558,91.7843430043699,80.1271374317725,0.8760162838575712,0.787613501283503,1.31,0.69,1.81,0.88,0.6619718309859155,0.5858585858585857,0.6151685393258428,0.5046439628482973
2020,6,4.702163237372771,0.5394803557617603,1.7012283096326557,0.8161070345797358,95.48846506572288,80.00716809187435,0.9112140916303149,0.7865057919018491,1.2,0.68,1.44,1.13,0.6103286384976526,0.5757575757575758,0.5112359550561798,0.5820433436532508
2020,7,5.004294533310089,0.5623231554501594,1.772905880808826,0.8428981990368185,94.49681514709812,81.43780543379933,0.9017911021511663,0.7997152536421593,1.19,0.64,1.34,1.1,0.6056338028169014,0.5353535353535354,0.4831460674157304,0.5727554179566564
2020,8,4.927083670430248,0.5564855864917335,1.60325315832833,0.7794865360300529,91.8828730649325,83.20195091125308,0.876952549475733,0.8160040862525335,1.19,0.63,1.34,1.05,0.6056338028169014,0.5252525252525252,0.4831460674157304,0.5572755417956656
2020,9,4.738530239281472,0.5422299025681939,1.3333083655969635,0.6785883719638647,88.90121230976446,83.7080824827566,0.8486198108765075,0.8206773360226974,1.28,0.73,1.65,1.81,0.647887323943662,0.6262626262626262,0.5702247191011236,0.7925696594427245
2020,10,6.1533660351818416,0.6491993264984899,1.4207016467589235,0.7112536496739517,88.8562470090982,84.77018830378955,0.8481925355375527,0.8304840464977771,1.27,0.55,1.71,1.09,0.6431924882629109,0.44444444444444436,0.5870786516853933,0.5696594427244583
2020,11,7.390828762674479,0.7427583638642803,1.4095865281530853,0.7070991147805038,93.47477832953768,84.4580966909126,0.8920793661863912,0.8276024201771451,1.57,0.57,2.48,1.26,0.784037558685446,0.4646464646464645,0.803370786516854,0.6222910216718267
2020,12,9.23056583095403,0.88185267781033,1.4717865910099586,0.7303478393940044,96.45866054459812,83.100847507654,0.9204332138411424,0.8150705711662712,1.25,0.4,1.88,0.48,0.6338028169014085,0.2929292929292929,0.6348314606741573,0.38080495356037153
2021,1,10.24968688859242,0.9589038753886596,2.006964664607311,0.9303831300476322,97.60067608767012,83.29087222816759,0.9312850278183123,0.8168251208356934,1.27,0.39,2.08,0.15,0.6431924882629109,0.28282828282828276,0.6910112359550563,0.2786377708978328
2021,2,8.472195166201866,0.8245156544121129,1.6926608702040666,0.8129047542158647,94.95433148915424,82.39777321296403,0.9061385755858561,0.8085788959358411,0.93,0.38,1.29,0.05,0.48356807511737093,0.27272727272727265,0.4691011235955057,0.24767801857585142
2021,3,8.470997739633331,0.8244251223301525,1.8159883151552865,0.8590012639823451,92.6614696039833,82.6993593386147,0.884351034423074,0.8113635222498939,1.19,0.58,1.93,0.85,0.6056338028169014,0.47474747474747464,0.6488764044943821,0.4953560371517028
2021,4,6.789766000741677,0.6973146893571701,1.6275408155955389,0.7885646145620914,95.0973351784501,83.57354020833043,0.9074974445116792,0.8194350707927857,1.16,0.45,1.78,0.12,0.5915492957746479,0.34343434343434337,0.6067415730337079,0.2693498452012384
2021,5,5.946882854329521,0.6335880541719993,1.8435362166991047,0.869297934873913,95.89695011119773,83.92541726529868,0.9150956532717831,0.8226840468855394,1.09,0.55,1.57,0.57,0.5586854460093897,0.44444444444444436,0.5477528089887641,0.4086687306501548
2021,6,5.645171371312172,0.6107769946659859,2.0343356320624,0.9406136676956842,96.3306084360198,84.86845534039196,0.9192164198403022,0.831391372639975,1.21,0.49,1.71,0.17,0.6150234741784038,0.38383838383838376,0.5870786516853933,0.2848297213622291
2021,7,5.991250602653066,0.636942501729098,2.0811970037084406,0.958129198619128,97.45742229146174,87.6417265253198,0.9299237822928836,0.8569977359993415,1.15,0.68,1.48,1.03,0.5868544600938966,0.5757575757575758,0.5224719101123596,0.5510835913312694
2021,8,6.021239429726796,0.6392098231848581,1.7979593445138238,0.852262515591162,96.02613955973376,88.85486213037842,0.9163232546576233,0.8681989453423521,1.11,0.66,1.43,1.07,0.5680751173708921,0.5555555555555556,0.5084269662921349,0.563467492260062
2021,9,5.705639157126944,0.6153486942467351,1.5475849933140426,0.7586792606236896,92.8938399674834,89.27017998087916,0.8865590954024607,0.8720336874502826,1.15,0.74,1.46,1.64,0.5868544600938966,0.6363636363636364,0.5168539325842697,0.739938080495356
2021,10,7.136119034252326,0.7235008973810966,1.7043492453301536,0.8172735571077683,94.41415934880482,90.28027367436208,0.9010056790869577,0.8813601558760529,1.33,0.65,1.97,1.15,0.6713615023474179,0.5454545454545454,0.6601123595505619,0.5882352941176471
2021,11,8.577871411058142,0.8325053639375205,1.6613891508860497,0.801216219554924,96.99125011185548,89.74345113599513,0.9254940581922722,0.87640352810318,1.38,0.5,2.08,0.38,0.6948356807511736,0.39393939393939387,0.6910112359550563,0.34984520123839014
2021,12,10.184876709082475,0.9540038667890144,1.65782664418249,0.7998846495615721,96.9020551771356,88.36265897988633,0.9246464980647784,0.8636543004527276,1.23,0.56,1.85,0.79,0.6244131455399061,0.45454545454545453,0.6264044943820226,0.476780185758514
2022,1,10.296254734295353,0.9624246624955108,1.9338600023093997,0.9030585569899172,96.3514727213832,88.81601063809772,0.9194146792640936,0.8678402190000456,1.28,0.57,1.96,0.5,0.647887323943662,0.4646464646464645,0.6573033707865169,0.38699690402476783
2022,2,8.615271551776504,0.8353330217612392,1.662957735030702,0.8018025144738864,95.46765021069476,88.61886552303964,0.9110163019101161,0.866019924800857,1.21,0.59,1.85,0.69,0.6150234741784038,0.4848484848484847,0.6264044943820226,0.44582043343653255
2022,3,8.50841811989068,0.8272543103751396,1.7890982384328624,0.8489504704647555,92.79678887179617,90.53295442768125,0.8856368834036246,0.8836932256524864,1.47,0.67,2.47,0.99,0.7370892018779343,0.5656565656565656,0.8005617977528091,0.5386996904024768
2022,4,6.696948602142482,0.6902971798428974,1.633101408389488,0.7906430158468587,88.93404331728382,92.3984608745193,0.8489317821000557,0.9009179515237209,1.17,0.6,1.8,0.68,0.596244131455399,0.49494949494949486,0.6123595505617978,0.4427244582043344
2022,5,5.867115672482983,0.6275572133384612,1.9010230415174532,0.890784976811181,90.04189419567658,92.13357773437312,0.8594589519969057,0.8984722138074761,1.05,0.62,1.44,0.78,0.539906103286385,0.5151515151515151,0.5112359550561798,0.4736842105263158
2022,6,5.662733895347939,0.6121048187741344,2.0757927024649105,0.9561092149475946,93.4986955470232,94.03726517601372,0.8923066355931684,0.9160494751363498,1.18,0.68,1.59,1.05,0.6009389671361502,0.5757575757575758,0.553370786516854,0.5572755417956656
2022,7,6.005546382829168,0.6380233419046879,1.919520763110531,0.8976989318064393,93.38965578058703,96.06868702226332,0.8912705032316978,0.9348061427907522,1.13,0.69,1.39,1.38,0.5774647887323944,0.5858585858585857,0.4971910112359551,0.6594427244582044
2022,8,5.990457149573311,0.6368825122807797,1.8534447202731363,0.8730014692490249,90.57563473273856,97.69902514895914,0.8645307332484033,0.9498594959203303,1.25,0.61,1.54,0.99,0.6338028169014085,0.505050505050505,0.5393258426966293,0.5386996904024768
2022,9,5.770677682314355,0.6202659670445625,1.6332854734805389,0.7907118144688576,90.000171450279,97.21188740221316,0.8590624885035514,0.9453616212743046,1.2,0.57,1.49,0.81,0.6103286384976526,0.4646464646464645,0.5252808988764045,0.48297213622291024
2022,10,7.040788852455341,0.7162934075370158,1.6821754254084813,0.8089855745992208,95.45428150734418,96.04878521120324,0.9108892680157382,0.9346223839833613,1.34,0.58,1.91,0.98,0.6760563380281691,0.47474747474747464,0.6432584269662922,0.5356037151702786
2022,11,8.474084701126715,0.8246585137198806,1.6788726331106862,0.8077510789241326,97.92476925755116,95.10021305064832,0.9343646696079151,0.9258639605202118,1.11,0.4,1.43,-0.11,0.5680751173708921,0.2929292929292929,0.5084269662921349,0.19814241486068113
2022,12,10.34445734200145,0.966069046665886,1.7246265448617266,0.8248526708749002,100.62442326296213,95.55937968123152,0.9600176856698815,0.9301035702810998,1.12,0.53,1.54,0.33,0.5727699530516432,0.42424242424242414,0.5393258426966293,0.3343653250773994
2023,1,10.65231275720164,0.9893446214804388,1.931709437163637,0.902254733094236,103.7876794570425,94.56110667229446,0.9900760049182795,0.9208862454346818,1.29,0.5,1.97,0.1,0.6525821596244131,0.39393939393939387,0.6601123595505619,0.26315789473684215
2023,2,9.003488254834755,0.8646843551149681,1.6657207667703973,0.8028352620478293,99.42715036927116,95.1522292658961,0.9486407978498678,0.9263442403123404,1.37,0.68,2.24,0.65,0.6901408450704226,0.5757575757575758,0.7359550561797754,0.43343653250773995
2023,3,8.91625244387408,0.8580888445464663,1.7834728711487506,0.8468478582031079,95.30114468986524,95.13642590010376,0.9094341107138796,0.9261983235592371,1.6,0.85,2.62,1.21,0.7981220657276996,0.7474747474747474,0.8426966292134833,0.6068111455108359
2023,4,7.100765075573369,0.7208279422547832,1.6351721294314614,0.7914169961459945,95.08555505822336,93.77870398632842,0.9073855058659185,0.9136621096995708,1.06,0.93,1.28,1.37,0.5446009389671361,0.8282828282828283,0.4662921348314607,0.6563467492260062
2023,5,6.270364060097352,0.6580450253155955,1.9030066204415523,0.8915263857107448,99.34061579981338,95.16342146265616,0.9478185174036452,0.9264475808938838,1.16,0.79,1.47,0.73,0.5915492957746479,0.6868686868686869,0.5196629213483146,0.4582043343653251
2023,6,6.071667063743805,0.6430224316703074,2.063373826694899,0.9514673703975232,103.8600315335863,98.84665112767846,0.9907635185692786,0.9604558371549867,1.27,0.89,1.48,1.28,0.6431924882629109,0.7878787878787878,0.5224719101123596,0.628482972136223
2023,7,6.419113345977012,0.6692912953539248,1.92111762029768,0.8982957944346419,104.83205384979732,101.03290042233868,1.0,0.9806420685403191,1.52,0.87,1.79,1.15,0.7605633802816901,0.7676767676767676,0.6095505617977529,0.5882352941176471
2023,8,6.431769411496353,0.6702481640179428,1.8558983448169173,0.8739185686650585,104.58140819334416,103.00768194853164,0.997618281069364,0.9988757607915069,1.63,0.91,1.96,1.36,0.812206572769953,0.8080808080808081,0.6573033707865169,0.6532507739938082
2023,9,6.183781745351245,0.6514989226810854,1.6393953828741492,0.7929955356482454,100.6984383592348,103.1294415345425,0.9607210018910363,1.0,1.78,1.1,2.26,2.48,0.8826291079812207,0.9999999999999999,0.7415730337078652,1.0
